LEAID,NAME,CITY,STATE,MEMBER_alt,revised,hasReassignedSchools,altRatio_99,altRatio,altRatio_growth,pupMONEY_reg,pupMONEY_alt,pdiff_pupMONEY,hasCounc_reg,hasCounc_alt,pdiff_hasCounc,puptch_reg,puptch_alt,pdiff_puptch,TEACH_FYSY_RATIO_reg,TEACH_FYSY_RATIO_alt,pdiff_TEACH_FYSY_RATIO,TEACH_ABSENT_RATIO_reg,TEACH_ABSENT_RATIO_alt,pdiff_TEACH_ABSENT_RATIO,gradRate_reg,gradRate_alt,ppdiff_gradRate
0601414,Santa Barbara Unified,SANTA BARBARA,CA,295,FALSE,FALSE,,0.0305794547527729,,4273.22437359821,6038.01273026316,0.412987524729233,1,1,0,24.1843907588782,16.6206920903955,-0.312751259433982,0.110785087286715,0,-1,0.155069533484565,0.171428571428571,0.105494854962179,92.1537926235212,34.7329192546584,-57.4208733688629
0601415,WASHINGTON UNIFIED,FRESNO,CA,153,FALSE,FALSE,0.0889005786428196,0.0789881259679917,-0.00991245267482783,8378.78595890411,4532.14765957447,-0.459092560449265,1,0,-1,23.2785108106401,56.4393939393939,1.42452768557672,0.118063754427391,0,-1,0.425029515938607,0.857142857142857,1.01666666666667,78.0287539936102,,
0601418,WOODLAKE UNIFIED,WOODLAKE,CA,60,FALSE,FALSE,0.0353495679497251,0.0469483568075117,0.0115987888577867,4073.0621422731,5432,0.333640344845931,0.5,0,-1,23.210389257317,24.84375,0.0703719668194732,0.27027027027027,0.333333333333333,0.233333333333333,0.198198198198198,0,-1,92,,
0601421,SANTA PAULA UNIFIED,SANTA PAULA,CA,128,FALSE,FALSE,0.0459605026929982,0.0459605026929982,0,4347.67592397441,5302.68796875,0.21966035681486,1,1,0,,,,0.165369649805447,0,-1,0.126459143968872,0.4,2.16307692307692,88,,
0601423,EXETER UNIFIED,EXETER,CA,114,FALSE,FALSE,0.065031374786081,0.065031374786081,0,4065.34196891192,4127.5125,0.0152928170775071,1,0,-1,,,,0.219512195121951,0,-1,0.146341463414634,0.3125,1.13541666666667,92,,
0601620,ABC UNIFIED,CERRITOS,CA,445,FALSE,FALSE,0.0548901254361973,0.044746103569633,-0.0101440218665643,4165.06023766192,4848.42937644342,0.164071850054469,0.555555555555556,0,-1,24.3528801189686,21.9155000031902,-0.100085907862694,0.0518134715025907,0,-1,0.209844559585492,0.333333333333333,0.588477366255144,98.9585382993675,,
0601650,ACALANES UNION HIGH,LAFAYETTE,CA,39,FALSE,FALSE,0.0172348484848485,0.00733910425291682,-0.00989574423193166,7369.98983732057,5876.85186046512,-0.202597019780736,1,0,-1,20.5873884667763,9.75,-0.526409091870275,0.0921985815602837,0.1,0.0846153846153847,0.367375886524823,0,-1,98.1670542635659,,
0601770,ALAMEDA UNIFIED,ALAMEDA,CA,342,FALSE,FALSE,0.0371813031161473,0.0551701887401194,0.0179888856239721,5284.26112310287,4656.84854748603,-0.118732318672477,1,1,0,21.8289738009875,22.110182688431,0.0128823686357072,0.100758042871133,0.0402414486921529,-0.600613037476117,0.0210365964237786,0.0100603621730382,-0.521768542288212,90.8507462686567,,
0601860,ALBANY CITY UNIFIED,ALBANY,CA,17,FALSE,FALSE,0.0186451211932878,0.00822846079380445,-0.0104166603994833,5520.66972920696,7108.47826086957,0.287611577860262,1,1,0,20.7382862161414,17,-0.180260132258746,0.0761324704986677,0.37037037037037,3.86481481481481,0.00951655881233346,0,-1,91,,
0602010,ALPAUGH UNIFIED,ALPAUGH,CA,3,FALSE,FALSE,0.0852713178294574,0.00683371298405467,-0.0784376048454027,11659.0756451613,,,0.5,0,-1,22.3546613372402,6,-0.731599602003153,0,0,,0.285306704707561,0,-1,,,
0602070,ALPINE COUNTY UNIFIED,MARKLEEVILLE,CA,1,FALSE,FALSE,0.428571428571429,1,0.571428571428571,,64283.555,,,1,,,1,,,0,,,0,,,,
0602310,ALUM ROCK UNION ELEMENTARY,SAN JOSE,CA,493,FALSE,TRUE,0,0.0977398889770024,0.0977398889770024,5479.54376347495,3977,-0.27420964743278,0.875,1,0.142857142857143,24.1182252733338,23.4917737209826,-0.025974197738495,0.333598093725179,0.625,0.873511904761905,0.116494572411967,0.05,-0.570795454545455,77,,
0602430,ALVORD UNIFIED,RIVERSIDE,CA,344,FALSE,FALSE,0.033698399326032,0.0331918178309533,-0.000506581495078713,4343.58239110934,6263.518101983,0.442016643866014,1,1,0,24.9065928924138,22.4269272179156,-0.0995586062376875,0.0411899313501144,0,-1,0.432494279176201,0.5,0.156084656084656,90.9037656903766,42,-48.9037656903766
0602450,AMADOR COUNTY UNIFIED,JACKSON,CA,138,FALSE,FALSE,0.0763019781994348,0.0739153722549545,-0.00238660594448033,34881.9581750144,7424.01901408451,-0.787167366670308,0.5,1,1,24.2567109697084,18.384484228474,-0.242086684735106,0.0351535036325287,0,-1,0.0468713381767049,0,-1,97.5,,
0602630,ANAHEIM UNION HIGH,ANAHEIM,CA,1026,FALSE,FALSE,0.062467154819045,0.032208444514205,-0.03025871030484,5067.59368272141,7061.87380368098,0.393535915825161,1,1,0,2691.46240166357,1688.15278239105,-0.37277489689337,0.0174603174603175,0.0943396226415094,4.40308747855918,0.317460317460317,0.584905660377359,0.842452830188679,91.534234627126,37,-54.534234627126
0602670,WEST SONOMA COUNTY UNION HIGH,SEBASTOPOL,CA,92,FALSE,FALSE,0.054559043348281,0.0437470280551593,-0.0108120152931217,4282.77328822055,8526.78484536083,0.990949385253035,1,0.5,-0.5,22.7182298410983,14.9369332713323,-0.342513330668454,0.0935672514619883,0.117647058823529,0.257352941176471,0.0584795321637427,0,-1,95.2438478747204,,
0602700,ANDERSON UNION HIGH,ANDERSON,CA,141,FALSE,FALSE,0.10708722741433,0.0713562753036437,-0.0357309521106865,5669.61315789474,6964.775625,0.228439301066211,1,1,0,24.2560220694657,20.6342451874367,-0.149314544308081,0.0140845070422535,0,-1,0,0,,92.6773255813954,57,-35.6773255813954
0602730,ANDERSON VALLEY UNIFIED,BOONVILLE,CA,8,FALSE,FALSE,0.055921052631579,0.0293040293040293,-0.0266170233275496,5976.308,8371.86,0.400841455962444,1,1,0,14.4650655021834,,,0.107758620689655,0,-1,0.107758620689655,0,-1,,,
0602820,ANTELOPE VALLEY UNION HIGH,LANCASTER,CA,2070,FALSE,FALSE,0.0634704748951604,0.0847492323439099,0.0212787574487495,6400.28027965607,5600.30417609444,-0.124990792372707,1,1,0,23.9038708751585,25.0453537035249,0.0477530536509343,0.0919815609056975,0,-1,0.147384408055873,0.26,0.764094339622641,83.2164070612669,97.5,14.2835929387331
0602850,ANTIOCH UNIFIED,ANTIOCH,CA,1533,FALSE,FALSE,0.0821383279680031,0.155224787363305,0.0730864593953019,2819.88049653158,3729.99440699935,0.322749106420361,1,1,0,25.2242010872882,23.7082236549994,-0.0601001168299722,0.137425296648093,0.0641601437187219,-0.533127122271981,0.360885758004446,0.243808546131143,-0.324416271012447,88.8508946322068,62.1950354609929,-26.6558591712139
0602970,ARCADIA UNIFIED,ARCADIA,CA,57,FALSE,FALSE,0.0168907273354016,0.0096856414613424,-0.00720508587405919,4171.84392667466,5787.1186440678,0.387184838595018,1,1,0,26.150674933205,16.6666666666667,-0.362667819884677,0.0227920227920228,0,-1,0.141310541310541,0,-1,99.5,,
0603030,NORTHERN HUMBOLDT UNION HIGH,MCKINLEYVILLE,CA,83,FALSE,FALSE,0.0627126883811376,0.0475917431192661,-0.0151209452618715,8861.18101749838,7845.73924731183,-0.114594405438884,1,1,0,21.4167848923881,106.035738699479,3.95105774430062,0.0687739716968655,0,-1,0.198386456817881,0.329489291598023,0.660845689181768,94.7227722772277,,
0603300,ATASCADERO UNIFIED,ATASCADERO,CA,182,FALSE,FALSE,0.0789203963102152,0.0738936256597645,-0.00502677065045072,4094.49903239741,3298.05885572139,-0.194514681863213,1,1,0,23.8469363978942,23.5586170108334,-0.0120904162383842,0.0101719051978436,0.397350993377483,38.0635761589404,0.266503916183501,0.370860927152318,0.391577776654365,97,,
0603420,ATWATER ELEMENTARY,ATWATER,CA,13,FALSE,TRUE,0,0.0119266055045872,0.0119266055045872,3638.61594444444,814.348333333333,-0.77619283107449,0,0,,23.1332115166377,13,-0.438037386609713,0.0427807486631016,0,-1,0.106951871657754,0,-1,,,
0603600,AZUSA UNIFIED,AZUSA,CA,216,FALSE,FALSE,0.0342137918808722,0.0433647861875126,0.00915099430664036,43572.8858567239,6096.7297235023,-0.860079735284242,1,1,0,22.4294469841627,18,-0.197483557543364,0.0254452926208651,0,-1,0.595419847328244,0.583333333333333,-0.0202991452991452,92.5141065830721,,
0603690,BALDWIN PARK UNIFIED,BALDWIN PARK,CA,412,FALSE,FALSE,0.0738483345145287,0.0372850678733032,-0.0365632666412255,6937.64162858486,4608.98309178744,-0.33565563940385,1,1,0,19.3655703939957,27.4666666666667,0.418324692113522,0.196039603960396,0.0588235294117647,-0.699940582293523,0.100990099009901,0.352941176470588,2.49480968858131,39.6708734639655,,
0603840,BANNING UNIFIED,BANNING,CA,167,FALSE,FALSE,0.0466101694915254,0.0744206773618538,0.0278105078703284,4970.74625542169,6760.82369318182,0.360122473724677,1,0.5,-0.5,22.515671749805,19.3235719572092,-0.141772354299112,0.216052716862915,0.103412616339193,-0.521354705274043,0.324079075294372,0.206825232678387,-0.361806273698725,87,,
0604020,BARSTOW UNIFIED,BARSTOW,CA,266,FALSE,FALSE,0.0435413642960813,0.111064718162839,0.067523353866758,5411.20830428639,5448.69479166667,0.0069275631748613,1,0.5,-0.5,23.765988050312,19.4319746115485,-0.182362013714244,0.0638297872340426,0,-1,0.234042553191489,0,-1,88,,
0604110,BASSETT UNIFIED,LA PUENTE,CA,75,FALSE,FALSE,0.0562671546203111,0.0386398763523957,-0.0176272782679154,7237.27375201288,6449.72972972973,-0.108817774381426,1,1,0,26.1813666990138,16.629711751663,-0.364826445355528,0.11610824742268,0,-1,0.180412371134021,0.665188470066519,2.68704466265442,97,,
0604230,BEAR VALLEY UNIFIED,BIG BEAR LAKE,CA,48,FALSE,FALSE,0.0663744520976832,0.0393765381460213,-0.0269979139516618,4185.24752542373,8032.53391304348,0.919249426527105,1,0,-1,23.2388467735467,12.4675324675325,-0.463504682955071,0.0672645739910314,0,-1,0,0,,98,,
0604290,BEAUMONT UNIFIED,BEAUMONT,CA,96,FALSE,FALSE,0.0786065207682001,0.0206762868834805,-0.0579302338847196,3171.76650662611,7246.57797979798,1.28471357039026,1,1,0,28.9860089627187,15.6606851549755,-0.45971571404956,0.116129032258065,0,-1,0.296774193548387,0.272727272727273,-0.0810276679841897,90,,
0604440,BELLFLOWER UNIFIED,BELLFLOWER,CA,281,FALSE,FALSE,0.0654648956356736,0.0444409299383204,-0.0210239656973532,5785.84943305785,11650.3074305556,1.01358634809795,1,0,-1,23.3610136337844,16.3878664926301,-0.298495058924574,0.0720515737580584,0.0476190476190476,-0.339097744360902,0.348881304512704,0.523809523809524,0.501397515527951,94,,
0604620,BENICIA UNIFIED,BENICIA,CA,81,FALSE,FALSE,0.0291170945522855,0.0277492291880781,-0.00136786536420743,4298.49473795287,22071.1567073171,4.13462457274714,1,0,-1,22.8854026530926,10.2627865961199,-0.551557525480852,0.0430769230769231,0,-1,0.253846153846154,0.134228187919463,-0.471222290014236,98,,
0604740,BERKELEY UNIFIED,BERKELEY,CA,102,FALSE,TRUE,0,0.0169886742171885,0.0169886742171885,5410.14113855524,9482.25788990826,0.752682166151486,0.857142857142857,1,0.166666666666667,20.0824159570362,9.44444444444444,-0.529715724211189,0.232049483484249,0.37037037037037,0.596083580145135,0.076233898737406,0.0925925925925926,0.21458556004771,92,,
0604830,BEVERLY HILLS UNIFIED,BEVERLY HILLS,CA,13,FALSE,FALSE,0.0135450723960766,0.00756693830034924,-0.00597813409572736,6287.15279178886,13419.4815384615,1.13442904648152,1,0,-1,18.8668806019697,7.22222222222222,-0.617201042684914,0.0934523809523809,0,-1,0.226190476190476,0,-1,94,,
0605040,BIGGS UNIFIED,BIGGS,CA,8,FALSE,FALSE,0.00238663484486874,0.0533333333333333,0.0509466984884646,6704.45033112583,11881.1666666667,0.772131357511534,1,0,-1,12.7697841726619,8,-0.373521126760563,0.272727272727273,0,-1,0.545454545454545,0,-1,,,
0605240,BLACK OAK MINE UNIFIED,GEORGETOWN,CA,18,FALSE,FALSE,0.0407166123778502,0.0229007633587786,-0.0178158490190715,3745.92316062176,4785.7780952381,0.277596440190657,0.5,0,-1,21.6487145368901,18,-0.168541856407804,0.0473933649289099,0,-1,0.0526592943654555,0,-1,97.5,,
0605610,BONITA UNIFIED,SAN DIMAS,CA,144,FALSE,FALSE,0.0476770488950757,0.0253120056248901,-0.0223650432701856,2936.65888270163,27606.0410958904,8.40049294063521,1,0.5,-0.5,26.6064969773264,10.3294950055494,-0.611767944710948,0.177570093457944,0.166666666666667,-0.0614035087719298,0.299065420560748,0.333333333333333,0.114583333333333,98.5508259212198,,
0605700,BORREGO SPRINGS UNIFIED,BORREGO SPRINGS,CA,2,FALSE,FALSE,0.0204081632653061,0.00595238095238095,-0.0144557823129252,8225.62709570957,60596.455,6.36678848857696,0,0,,20.8143187699354,8,-0.615649203395724,0,0,,0,0,,,,
0605820,BRAWLEY UNION HIGH,BRAWLEY,CA,184,FALSE,FALSE,0.0591397849462366,0.0980287693127331,0.0388889843664965,6360.19731360947,11304.9059405941,0.777445790306531,1,0.5,-0.5,25.5662941709453,21.6387959866221,-0.153620159341929,0.0394736842105263,0,-1,0.289473684210526,0.222222222222222,-0.232323232323232,97,,
0605880,BREA-OLINDA UNIFIED,BREA,CA,73,FALSE,FALSE,0.0320962888665998,0.0248468345813479,-0.00724945428525194,3271.26685275646,7774.23946666667,1.37652255734377,1,0,-1,28.9956719680217,13.6448598130841,-0.529417361731346,0.0769230769230769,0,-1,0.021978021978022,0,-1,97,,
0605940,BRET HARTE UNION HIGH,ANGELS CAMP,CA,36,FALSE,FALSE,0.107221006564551,0.0497237569060774,-0.0574972496584741,7279.8455988456,10072.4054054054,0.383601515807236,1,0.5,-0.5,19.9709724238026,15.6849565614998,-0.214612276826065,0.0580720092915215,0,-1,0,0.291545189504373,,97.5,,
0606450,BURBANK UNIFIED,BURBANK,CA,213,FALSE,FALSE,0.0798635615149377,0.0212638514525307,-0.058599710062407,4392.04088750128,8051.01962085308,0.833093048783858,1,0.5,-0.5,23.3659818311524,17.0978873239437,-0.268257270441418,0.0986193293885601,0,-1,0.249013806706114,0.428571428571429,0.721074964639321,76.7354685646501,,
0606580,BUTTE VALLEY UNIFIED,DORRIS,CA,5,FALSE,FALSE,0.0612244897959184,0.0364963503649635,-0.0247281394309549,4907.09213740458,10306.6375,1.10035540629798,1,1,0,16.2033279220779,5.81395348837209,-0.641187692038852,0.307377049180328,0,-1,0.102459016393443,0,-1,,,
0606780,CABRILLO UNIFIED,HALF MOON BAY,CA,39,FALSE,FALSE,0.00982686008423023,0.0220963172804533,0.012269457196223,4027.66607122008,4414.91736842105,0.0961478162174606,1,0,-1,24.2458664827697,17.7272727272727,-0.268853817211664,0.120481927710843,0,-1,0.156626506024096,0,-1,96,,
0606810,CAJON VALLEY UNION,EL CAJON,CA,19,FALSE,TRUE,0,0.00278674097975946,0.00278674097975946,3925.08086556875,8326.4,1.12133209102521,0.857142857142857,0,-1,23.0234257467536,9.5,-0.587376782912527,0.0804093567251462,0,-1,0.302144249512671,0,-1,,,
0606870,CALAVERAS UNIFIED,SAN ANDREAS,CA,95,FALSE,TRUE,0.0581761006289308,0.046751968503937,-0.0114241321249938,4350.16872920825,5662.52747572816,0.301679964206529,1,0.666666666666667,-0.333333333333333,21.5869672446277,15.0556390977444,-0.302558857521256,0.0274310794129749,0,-1,0.69949252503086,0.661157024793388,-0.0548047318100795,95,,
0606900,CALEXICO UNIFIED,CALEXICO,CA,203,FALSE,FALSE,0.0406846240179574,0.0443909905969823,0.00370636657902493,6828.36104133364,6910.50746268657,0.0120301813064186,0,0,,23.8909635671025,18.6238532110092,-0.220464542641808,0.0869086908690869,0.203389830508475,1.34027032825574,0.434543454345435,0.593220338983051,0.365157691482515,81,,
0607020,CALISTOGA JOINT UNIFIED,CALISTOGA,CA,9,FALSE,FALSE,0.0265060240963855,0.0254237288135593,-0.00108229528282622,10601.236057971,12114.2588888889,0.142721360287062,1,0,-1,16.046511627907,9,-0.439130434782609,0.0465116279069768,0,-1,0,0,,97.5,,
0607230,CAMPBELL UNION HIGH,SAN JOSE,CA,353,FALSE,FALSE,0.0451656524678837,0.0481779718848096,0.0030123194169259,17578.1021081314,9872.7661971831,-0.438348569347762,1,1,0,23.0352199857848,17.5966434907065,-0.236098309390338,0.301948051948052,0,-1,0.198051948051948,0.2,0.00983606557377049,93.4768300873069,,
0607440,CAPISTRANO UNIFIED,SAN JUAN CAPISTRANO,CA,320,FALSE,FALSE,0.00498213476926174,0.0106150069660983,0.00563287219683658,3386.77838432122,11104.2366101695,2.27870186652174,1,0.333333333333333,-0.666666666666667,28.209219221597,19.9026515151515,-0.294462871914085,0.0673340660864055,0.101010101010101,0.500133689839572,0.0415886878768975,0.0505050505050505,0.214393939393939,94.2259743403534,82,-12.2259743403534
0607500,CARLSBAD UNIFIED,CARLSBAD,CA,142,FALSE,FALSE,0.0244170096021948,0.0235919587971424,-0.000825050805052404,3288.73268581081,3167.86,-0.0367535757260888,1,0,-1,26.0270232986672,23.537558685446,-0.0956492252169548,0.0187961512642649,0,-1,0.0823450436339226,0,-1,96,,
0607530,CARMEL UNIFIED,CARMEL,CA,19,FALSE,FALSE,0.0159833217512161,0.0129781420765027,-0.00300517967471339,7712.52419889503,18668.3472727273,1.4205236562372,1,0,-1,16.8749458922559,6.78571428571429,-0.597882308539529,0,0,,0.150981378963261,0,-1,97.5,,
0607560,CARPINTERIA UNIFIED,CARPINTERIA,CA,53,FALSE,FALSE,0.0382244143033292,0.0440199335548173,0.00579551925148805,4002.19965277778,6741.44230769231,0.684434284284974,1,1,0,20.3409759720721,18.4276729559748,-0.0940615149796256,0.124555160142349,0.333333333333333,1.67619047619048,0.177935943060498,0,-1,92,,
0607800,CASTRO VALLEY UNIFIED,CASTRO VALLEY,CA,124,FALSE,FALSE,0.0459290187891441,0.0234804014391214,-0.0224486173500227,164.544950321449,66.0915573770492,-0.598337370743162,1,1,0,25.1063394988964,15.7160963244613,-0.374018808072272,0.0878003696857671,0.222222222222222,1.53099415204678,0.039279112754159,0.0122222222222222,-0.68883660130719,97,,
0607900,CENTER JOINT UNIFIED,ANTELOPE,CA,92,FALSE,FALSE,0.0284569138276553,0.0420283234353586,0.0135714096077033,3711.85691902252,6207.05208333333,0.67222288432602,0.5,1,1,21.7306557945088,21.9570405727924,0.0104177609927792,0.0826446280991736,0,-1,0.0413223140495868,0.333333333333333,7.06666666666667,94,,
0607920,CENTINELA VALLEY UNION HIGH,LAWNDALE,CA,417,FALSE,FALSE,0.0378362400236477,0.0629244001810774,0.0250881601574298,4084.94479598446,5038.48488151659,0.233427900046403,1,1,0,22.3319318687419,27.8961448418462,0.249159499760636,0.316725978647687,0,-1,0,0,,83.4259131633356,12,-71.4259131633356
0607970,CENTRAL UNIFIED,FRESNO,CA,423,FALSE,FALSE,0.132842334969995,0.0611625216888375,-0.0716798132811571,3231.74346044625,7643.83465753425,1.36523559220841,1,1,0,23.8035698139556,18.5893556404195,-0.219051773086537,0.171192443919717,0.0531914893617021,-0.689288334556126,0.64344746162928,0.478723404255319,-0.256002342377513,92,,
0608010,CENTRAL UNION HIGH,EL CENTRO,CA,166,FALSE,FALSE,0.0618993781797626,0.0408163265306122,-0.0210830516491503,3790.75768599282,6553.32006024096,0.728762586027605,1,1,0,22.9802352142097,16.1165048543689,-0.2986797261151,0.206521739130435,0.384615384615385,0.862348178137652,0.309782608695652,0.153846153846154,-0.503373819163293,89,,
0608130,CERES UNIFIED,CERES,CA,401,FALSE,FALSE,0.0971860960037834,0.0708355414237767,-0.0263505545800067,3779.8596850544,3941.80274509804,0.0428436697488967,0.857142857142857,1,0.166666666666667,24.8374791641583,30.4982992684471,0.227914437969921,0.206299757701627,0,-1,0.687954309449637,0.705128205128205,0.0249637155297534,93.5641711229947,62,-31.5641711229947
0608160,CHAFFEY JOINT UNION HIGH,ONTARIO,CA,634,FALSE,FALSE,0.0562593722529603,0.0256877760220412,-0.0305715962309191,4063.11383985366,6152.19889245586,0.514158631764412,1,0.333333333333333,-0.666666666666667,26.4335022000768,20.1186090460538,-0.238897332113813,0.0370208105147864,0.0588235294117647,0.58893143056039,0.375684556407448,0.529411764705882,0.409192248327903,89.247133533251,,
0608190,CHARTER OAK UNIFIED,COVINA,CA,158,FALSE,FALSE,0.0967741935483871,0.0587360594795539,-0.0380381340688332,4844.00403564357,8234.75959537572,0.699990242531181,1,0.666666666666667,-0.333333333333333,28.6744794162898,20.9295886075949,-0.270096997970084,0.0451212633953751,0.0212765957446809,-0.528457446808511,0.789622109419064,0.425531914893617,-0.461094224924012,99.5,,
0608370,CHICO UNIFIED,CHICO,CA,370,FALSE,TRUE,0.0412447885646218,0.0535610885929357,0.0123163000283139,5505.08907795987,7627.01587301587,0.385448221637563,1,0.75,-0.25,23.822118102103,19.8639151056,-0.166156635591255,0.0586091266948535,0.0871559633027523,0.487071523118353,0.0816445545997959,0.0458715596330275,-0.438155307994758,93.905504587156,,
0608460,CHINO VALLEY UNIFIED,CHINO,CA,333,FALSE,FALSE,0.0361472018581694,0.0232899706252623,-0.0128572312329071,4047.14456073558,8566.82835329341,1.11675867385779,0.444444444444444,0.333333333333333,-0.25,25.8132615052194,12.3054920365039,-0.523287979939468,0.0702928870292887,0.0222222222222222,-0.683862433862434,0.281171548117155,0.288888888888889,0.0274470899470898,94.9742096505824,,
0608550,CHOWCHILLA UNION HIGH,CHOWCHILLA,CA,20,FALSE,FALSE,0.0160493827160494,0.0192122958693564,0.00316291315330701,4801.66965696466,8996.67894736842,0.873656371657939,1,0,-1,23.63973141931,10.9289617486339,-0.537686720936829,0.0877963125548727,0,-1,0.263388937664618,0,-1,92,,
0608760,CLAREMONT UNIFIED,CLAREMONT,CA,130,FALSE,TRUE,0.0532352941176471,0.0361311839911062,-0.0171041101265409,3501.48584704185,5499.83099236641,0.570713472114366,1,1,0,25.1963112213693,17.2396050495462,-0.315788533564187,0.024726245143059,0.0296296296296296,0.198306878306878,0.289650300247262,0,-1,96,,
0608970,CLOVERDALE UNIFIED,CLOVERDALE,CA,33,FALSE,FALSE,0.0189873417721519,0.0382387022016223,0.0192513604294703,4021.89473684211,6268.33333333333,0.558552310161921,0.5,0,-1,21.3917559600103,19.0606060606061,-0.108974219029146,0.157232704402516,0,-1,0.59748427672956,0,-1,87,,
0609030,CLOVIS UNIFIED,CLOVIS,CA,428,FALSE,FALSE,0.0360294117647059,0.0224142445666405,-0.0136151671980654,3490.89941322136,9342.94021377672,1.67637050165108,0.727272727272727,0.5,-0.3125,24.9263440679984,10.2573596086165,-0.588493219036265,0.0657425794658005,0.0690505548705302,0.0503170917784048,0.166625021370612,0.276202219482121,0.65762751122344,94.1274756931941,,
